,ctime,activePower,label
132,2019-11-20 13:12:00,0.0,0
133,2019-11-20 13:13:00,0.0,0
134,2019-11-20 13:14:00,0.0,0
135,2019-11-20 13:15:00,0.0,0
136,2019-11-20 13:16:00,0.0,0
137,2019-11-20 13:17:00,0.0,0
138,2019-11-20 13:18:00,0.0,0
139,2019-11-20 13:19:00,0.0,0
140,2019-11-20 13:20:00,0.0,0
141,2019-11-20 13:21:00,0.0,0
142,2019-11-20 13:22:00,0.0,0
143,2019-11-20 13:23:00,0.0,0
144,2019-11-20 13:24:00,0.0,0
145,2019-11-20 13:25:00,0.0,0
146,2019-11-20 13:26:00,0.0,0
147,2019-11-20 13:27:00,0.0,0
148,2019-11-20 13:28:00,0.0,0
149,2019-11-20 13:29:00,0.0,0
150,2019-11-20 13:30:00,0.0,0
151,2019-11-20 13:31:00,0.0,0
152,2019-11-20 13:32:00,0.0,0
153,2019-11-20 13:33:00,0.0,0
154,2019-11-20 13:34:00,0.0,0
155,2019-11-20 13:35:00,0.0,0
156,2019-11-20 13:36:00,0.0,0
157,2019-11-20 13:37:00,0.0,0
158,2019-11-20 13:38:00,0.0,0
159,2019-11-20 13:39:00,0.0,0
160,2019-11-20 13:40:00,0.0,0
161,2019-11-20 13:41:00,0.0,0
162,2019-11-20 13:42:00,0.0,0
163,2019-11-20 13:43:00,0.0,0
164,2019-11-20 13:44:00,0.0,0
165,2019-11-20 13:45:00,0.0,0
166,2019-11-20 13:46:00,0.0,0
167,2019-11-20 13:47:00,0.0,0
168,2019-11-20 13:48:00,0.0,0
169,2019-11-20 13:49:00,0.0,0
170,2019-11-20 13:50:00,0.0,0
171,2019-11-20 13:51:00,217.0,0
172,2019-11-20 13:52:00,144.0,0
173,2019-11-20 13:53:00,137.0,0
174,2019-11-20 13:54:00,127.0,0
175,2019-11-20 13:55:00,120.0,0
176,2019-11-20 13:56:00,124.0,0
177,2019-11-20 13:57:00,116.0,0
178,2019-11-20 13:58:00,115.0,0
179,2019-11-20 13:59:00,122.0,0
180,2019-11-20 14:00:00,115.0,0
181,2019-11-20 14:01:00,115.0,0
182,2019-11-20 14:02:00,115.0,0
183,2019-11-20 14:03:00,115.0,0
184,2019-11-20 14:04:00,114.0,0
185,2019-11-20 14:05:00,115.0,0
186,2019-11-20 14:06:00,114.0,0
187,2019-11-20 14:07:00,114.0,0
188,2019-11-20 14:08:00,113.0,0
189,2019-11-20 14:09:00,113.0,0
190,2019-11-20 14:10:00,113.0,0
191,2019-11-20 14:11:00,112.0,0
192,2019-11-20 14:12:00,111.0,0
193,2019-11-20 14:13:00,111.0,0
194,2019-11-20 14:14:00,112.0,0
195,2019-11-20 14:15:00,112.0,0
196,2019-11-20 14:16:00,112.0,0
197,2019-11-20 14:17:00,112.0,0
198,2019-11-20 14:18:00,112.0,0
199,2019-11-20 14:19:00,112.0,0
200,2019-11-20 14:20:00,112.0,0
201,2019-11-20 14:21:00,112.0,0
202,2019-11-20 14:22:00,112.0,0
203,2019-11-20 14:23:00,111.0,0
204,2019-11-20 14:24:00,111.0,0
205,2019-11-20 14:25:00,110.0,0
206,2019-11-20 14:26:00,111.0,0
207,2019-11-20 14:27:00,111.0,0
208,2019-11-20 14:28:00,111.0,0
209,2019-11-20 14:29:00,111.0,0
210,2019-11-20 14:30:00,111.0,0
211,2019-11-20 14:31:00,111.0,0
212,2019-11-20 14:32:00,111.0,0
213,2019-11-20 14:33:00,110.0,0
214,2019-11-20 14:34:00,111.0,0
215,2019-11-20 14:35:00,110.0,0
216,2019-11-20 14:36:00,110.47228801612198,1
217,2019-11-20 14:37:00,109.64686888341281,1
218,2019-11-20 14:38:00,111.02216673876475,1
219,2019-11-20 14:39:00,110.83081151941819,1
220,2019-11-20 14:40:00,110.75050886159964,1
221,2019-11-20 14:41:00,111.15902059731387,1
222,2019-11-20 14:42:00,109.65066945710012,1
223,2019-11-20 14:43:00,111.05048411761324,1
224,2019-11-20 14:44:00,110.43482170266262,1
225,2019-11-20 14:45:00,109.73133701371803,1
226,2019-11-20 14:46:00,110.71666469904619,1
227,2019-11-20 14:47:00,0.0,0
228,2019-11-20 14:48:00,0.0,0
229,2019-11-20 14:49:00,0.0,0
230,2019-11-20 14:50:00,0.0,0
231,2019-11-20 14:51:00,0.0,0
232,2019-11-20 14:52:00,0.0,0
233,2019-11-20 14:53:00,0.0,0
234,2019-11-20 14:54:00,0.0,0
235,2019-11-20 14:55:00,0.0,0
236,2019-11-20 14:56:00,0.0,0
237,2019-11-20 14:57:00,0.0,0
238,2019-11-20 14:58:00,0.0,0
239,2019-11-20 14:59:00,0.0,0
240,2019-11-20 15:00:00,0.0,0
241,2019-11-20 15:01:00,0.0,0
242,2019-11-20 15:02:00,0.0,0
243,2019-11-20 15:03:00,0.0,0
244,2019-11-20 15:04:00,0.0,0
245,2019-11-20 15:05:00,0.0,0
246,2019-11-20 15:06:00,0.0,0
247,2019-11-20 15:07:00,0.0,0
248,2019-11-20 15:08:00,0.0,0
249,2019-11-20 15:09:00,0.0,0
250,2019-11-20 15:10:00,0.0,0
251,2019-11-20 15:11:00,0.0,0
252,2019-11-20 15:12:00,0.0,0
253,2019-11-20 15:13:00,0.0,0
254,2019-11-20 15:14:00,0.0,0
255,2019-11-20 15:15:00,0.0,0
256,2019-11-20 15:16:00,0.0,0
257,2019-11-20 15:17:00,0.0,0
258,2019-11-20 15:18:00,0.0,0
259,2019-11-20 15:19:00,0.0,0
260,2019-11-20 15:20:00,0.0,0
261,2019-11-20 15:21:00,0.0,0
262,2019-11-20 15:22:00,0.0,0
263,2019-11-20 15:23:00,0.0,0
264,2019-11-20 15:24:00,0.0,0
265,2019-11-20 15:25:00,0.0,0
266,2019-11-20 15:26:00,0.0,0
267,2019-11-20 15:27:00,0.0,0
268,2019-11-20 15:28:00,0.0,0
269,2019-11-20 15:29:00,0.0,0
270,2019-11-20 15:30:00,0.0,0
271,2019-11-20 15:31:00,0.0,0
272,2019-11-20 15:32:00,0.0,0
273,2019-11-20 15:33:00,0.0,0
274,2019-11-20 15:34:00,0.0,0
275,2019-11-20 15:35:00,0.0,0
276,2019-11-20 15:36:00,0.0,0
277,2019-11-20 15:37:00,0.0,0
278,2019-11-20 15:38:00,0.0,0
279,2019-11-20 15:39:00,0.0,0
280,2019-11-20 15:40:00,0.0,0
281,2019-11-20 15:41:00,0.0,0
282,2019-11-20 15:42:00,0.0,0
283,2019-11-20 15:43:00,0.0,0
284,2019-11-20 15:44:00,0.0,0
285,2019-11-20 15:45:00,0.0,0
286,2019-11-20 15:46:00,0.0,0
287,2019-11-20 15:47:00,0.0,0
288,2019-11-20 15:48:00,0.0,0
289,2019-11-20 15:49:00,0.0,0
290,2019-11-20 15:50:00,216.0,0
291,2019-11-20 15:51:00,138.0,0
292,2019-11-20 15:52:00,129.0,0
293,2019-11-20 15:53:00,122.0,0
294,2019-11-20 15:54:00,118.0,0
295,2019-11-20 15:55:00,117.0,0
296,2019-11-20 15:56:00,116.0,0
297,2019-11-20 15:57:00,116.0,0
298,2019-11-20 15:58:00,115.0,0
299,2019-11-20 15:59:00,114.0,0
300,2019-11-20 16:00:00,114.0,0
301,2019-11-20 16:01:00,115.0,0
302,2019-11-20 16:02:00,114.0,0
303,2019-11-20 16:03:00,114.0,0
304,2019-11-20 16:04:00,114.0,0
305,2019-11-20 16:05:00,113.0,0
306,2019-11-20 16:06:00,113.0,0
307,2019-11-20 16:07:00,113.0,0
308,2019-11-20 16:08:00,112.0,0
309,2019-11-20 16:09:00,112.0,0
310,2019-11-20 16:10:00,112.0,0
311,2019-11-20 16:11:00,112.0,0
312,2019-11-20 16:12:00,112.0,0
313,2019-11-20 16:13:00,112.0,0
314,2019-11-20 16:14:00,112.0,0
315,2019-11-20 16:15:00,112.0,0
316,2019-11-20 16:16:00,112.0,0
317,2019-11-20 16:17:00,112.0,0
318,2019-11-20 16:18:00,112.0,0
319,2019-11-20 16:19:00,112.0,0
320,2019-11-20 16:20:00,112.0,0
321,2019-11-20 16:21:00,111.0,0
322,2019-11-20 16:22:00,111.0,0
323,2019-11-20 16:23:00,110.0,0
324,2019-11-20 16:24:00,110.0,0
325,2019-11-20 16:25:00,110.0,0
326,2019-11-20 16:26:00,110.0,0
327,2019-11-20 16:27:00,110.0,0
328,2019-11-20 16:28:00,110.04538970643425,1
329,2019-11-20 16:29:00,110.41685015384681,1
330,2019-11-20 16:30:00,110.08676853947254,1
331,2019-11-20 16:31:00,109.16278474723673,1
332,2019-11-20 16:32:00,110.25213468160759,1
333,2019-11-20 16:33:00,109.97153907937712,1
334,2019-11-20 16:34:00,110.00624199637765,1
335,2019-11-20 16:35:00,109.77153276364642,1
336,2019-11-20 16:36:00,109.85891970066412,1
337,2019-11-20 16:37:00,0.0,0
338,2019-11-20 16:38:00,0.0,0
339,2019-11-20 16:39:00,0.0,0
340,2019-11-20 16:40:00,0.0,0
341,2019-11-20 16:41:00,0.0,0
342,2019-11-20 16:42:00,0.0,0
343,2019-11-20 16:43:00,0.0,0
344,2019-11-20 16:44:00,0.0,0
345,2019-11-20 16:45:00,0.0,0
346,2019-11-20 16:46:00,0.0,0
347,2019-11-20 16:47:00,0.0,0
348,2019-11-20 16:48:00,0.0,0
349,2019-11-20 16:49:00,0.0,0
350,2019-11-20 16:50:00,0.0,0
351,2019-11-20 16:51:00,0.0,0
352,2019-11-20 16:52:00,0.0,0
353,2019-11-20 16:53:00,0.0,0
354,2019-11-20 16:54:00,0.0,0
355,2019-11-20 16:55:00,0.0,0
356,2019-11-20 16:56:00,0.0,0
357,2019-11-20 16:57:00,0.0,0
358,2019-11-20 16:58:00,0.0,0
359,2019-11-20 16:59:00,0.0,0
360,2019-11-20 17:00:00,0.0,0
361,2019-11-20 17:01:00,0.0,0
362,2019-11-20 17:02:00,0.0,0
363,2019-11-20 17:03:00,0.0,0
364,2019-11-20 17:04:00,0.0,0
365,2019-11-20 17:05:00,0.0,0
366,2019-11-20 17:06:00,0.0,0
367,2019-11-20 17:07:00,0.0,0
368,2019-11-20 17:08:00,0.0,0
369,2019-11-20 17:09:00,0.0,0
370,2019-11-20 17:10:00,0.0,0
371,2019-11-20 17:11:00,0.0,0
372,2019-11-20 17:12:00,0.0,0
373,2019-11-20 17:13:00,0.0,0
374,2019-11-20 17:14:00,0.0,0
375,2019-11-20 17:15:00,0.0,0
376,2019-11-20 17:16:00,0.0,0
377,2019-11-20 17:17:00,0.0,0
378,2019-11-20 17:18:00,0.0,0
379,2019-11-20 17:19:00,0.0,0
380,2019-11-20 17:20:00,0.0,0
381,2019-11-20 17:21:00,0.0,0
382,2019-11-20 17:22:00,0.0,0
383,2019-11-20 17:23:00,0.0,0
384,2019-11-20 17:24:00,0.0,0
385,2019-11-20 17:25:00,0.0,0
386,2019-11-20 17:26:00,0.0,0
387,2019-11-20 17:27:00,0.0,0
388,2019-11-20 17:28:00,0.0,0
389,2019-11-20 17:29:00,0.0,0
390,2019-11-20 17:30:00,0.0,0
391,2019-11-20 17:31:00,0.0,0
392,2019-11-20 17:32:00,0.0,0
393,2019-11-20 17:33:00,0.0,0
394,2019-11-20 17:34:00,0.0,0
395,2019-11-20 17:35:00,0.0,0
396,2019-11-20 17:36:00,0.0,0
397,2019-11-20 17:37:00,0.0,0
398,2019-11-20 17:38:00,0.0,0
399,2019-11-20 17:39:00,0.0,0
400,2019-11-20 17:40:00,257.0,0
401,2019-11-20 17:41:00,144.0,0
402,2019-11-20 17:42:00,134.0,0
403,2019-11-20 17:43:00,125.0,0
404,2019-11-20 17:44:00,119.0,0
405,2019-11-20 17:45:00,117.0,0
406,2019-11-20 17:46:00,117.0,0
407,2019-11-20 17:47:00,116.0,0
408,2019-11-20 17:48:00,116.0,0
409,2019-11-20 17:49:00,116.0,0
410,2019-11-20 17:50:00,116.0,0
411,2019-11-20 17:51:00,115.0,0
412,2019-11-20 17:52:00,115.0,0
413,2019-11-20 17:53:00,115.0,0
414,2019-11-20 17:54:00,115.0,0
415,2019-11-20 17:55:00,114.0,0
416,2019-11-20 17:56:00,114.0,0
417,2019-11-20 17:57:00,113.0,0
418,2019-11-20 17:58:00,113.0,0
419,2019-11-20 17:59:00,113.0,0
420,2019-11-20 18:00:00,112.0,0
421,2019-11-20 18:01:00,112.0,0
422,2019-11-20 18:02:00,112.0,0
423,2019-11-20 18:03:00,112.0,0
424,2019-11-20 18:04:00,112.0,0
425,2019-11-20 18:05:00,112.0,0
426,2019-11-20 18:06:00,112.0,0
427,2019-11-20 18:07:00,112.0,0
428,2019-11-20 18:08:00,112.0,0
429,2019-11-20 18:09:00,112.0,0
430,2019-11-20 18:10:00,111.0,0
431,2019-11-20 18:11:00,111.0,0
432,2019-11-20 18:12:00,111.0,0
433,2019-11-20 18:13:00,110.0,0
434,2019-11-20 18:14:00,110.0,0
435,2019-11-20 18:15:00,110.0,0
436,2019-11-20 18:16:00,110.0,0
437,2019-11-20 18:17:00,40.0,0
438,2019-11-20 18:18:00,86.89822633146164,1
439,2019-11-20 18:19:00,86.54430655974043,1
440,2019-11-20 18:20:00,86.35636602683847,1
441,2019-11-20 18:21:00,86.96816157018495,1
442,2019-11-20 18:22:00,86.6433441930943,1
443,2019-11-20 18:23:00,86.12888512795134,1
444,2019-11-20 18:24:00,86.88845232589902,1
445,2019-11-20 18:25:00,86.59475096644753,1
446,2019-11-20 18:26:00,86.71454507515516,1
447,2019-11-20 18:27:00,0.0,0
448,2019-11-20 18:28:00,0.0,0
449,2019-11-20 18:29:00,0.0,0
450,2019-11-20 18:30:00,0.0,0
451,2019-11-20 18:31:00,0.0,0
452,2019-11-20 18:32:00,0.0,0
453,2019-11-20 18:33:00,0.0,0
454,2019-11-20 18:34:00,0.0,0
455,2019-11-20 18:35:00,0.0,0
456,2019-11-20 18:36:00,0.0,0
457,2019-11-20 18:37:00,0.0,0
458,2019-11-20 18:38:00,0.0,0
459,2019-11-20 18:39:00,0.0,0
460,2019-11-20 18:40:00,0.0,0
461,2019-11-20 18:41:00,0.0,0
462,2019-11-20 18:42:00,0.0,0
463,2019-11-20 18:43:00,0.0,0
464,2019-11-20 18:44:00,0.0,0
465,2019-11-20 18:45:00,0.0,0
466,2019-11-20 18:46:00,0.0,0
467,2019-11-20 18:47:00,0.0,0
468,2019-11-20 18:48:00,0.0,0
469,2019-11-20 18:49:00,0.0,0
470,2019-11-20 18:50:00,0.0,0
471,2019-11-20 18:51:00,0.0,0
472,2019-11-20 18:52:00,0.0,0
473,2019-11-20 18:53:00,0.0,0
474,2019-11-20 18:54:00,0.0,0
475,2019-11-20 18:55:00,0.0,0
476,2019-11-20 18:56:00,0.0,0
477,2019-11-20 18:57:00,0.0,0
478,2019-11-20 18:58:00,0.0,0
479,2019-11-20 18:59:00,0.0,0
480,2019-11-20 19:00:00,0.0,0
481,2019-11-20 19:01:00,0.0,0
482,2019-11-20 19:02:00,0.0,0
483,2019-11-20 19:03:00,0.0,0
484,2019-11-20 19:04:00,0.0,0
485,2019-11-20 19:05:00,0.0,0
486,2019-11-20 19:06:00,0.0,0
487,2019-11-20 19:07:00,0.0,0
488,2019-11-20 19:08:00,0.0,0
489,2019-11-20 19:09:00,0.0,0
490,2019-11-20 19:10:00,0.0,0
491,2019-11-20 19:11:00,0.0,0
492,2019-11-20 19:12:00,0.0,0
493,2019-11-20 19:13:00,0.0,0
494,2019-11-20 19:14:00,0.0,0
495,2019-11-20 19:15:00,0.0,0
496,2019-11-20 19:16:00,0.0,0
497,2019-11-20 19:17:00,0.0,0
498,2019-11-20 19:18:00,0.0,0
499,2019-11-20 19:19:00,0.0,0
500,2019-11-20 19:20:00,0.0,0
501,2019-11-20 19:21:00,0.0,0
502,2019-11-20 19:22:00,0.0,0
503,2019-11-20 19:23:00,0.0,0
504,2019-11-20 19:24:00,0.0,0
505,2019-11-20 19:25:00,0.0,0
506,2019-11-20 19:26:00,0.0,0
507,2019-11-20 19:27:00,0.0,0
508,2019-11-20 19:28:00,0.0,0
509,2019-11-20 19:29:00,0.0,0
510,2019-11-20 19:30:00,0.0,0
511,2019-11-20 19:31:00,0.0,0
512,2019-11-20 19:32:00,0.0,0
513,2019-11-20 19:33:00,233.0,0
514,2019-11-20 19:34:00,139.0,0
515,2019-11-20 19:35:00,129.0,0
516,2019-11-20 19:36:00,122.0,0
517,2019-11-20 19:37:00,119.0,0
518,2019-11-20 19:38:00,118.0,0
519,2019-11-20 19:39:00,117.0,0
520,2019-11-20 19:40:00,116.0,0
521,2019-11-20 19:41:00,116.0,0
522,2019-11-20 19:42:00,116.0,0
523,2019-11-20 19:43:00,116.0,0
524,2019-11-20 19:44:00,116.0,0
525,2019-11-20 19:45:00,115.0,0
526,2019-11-20 19:46:00,115.0,0
527,2019-11-20 19:47:00,115.0,0
528,2019-11-20 19:48:00,114.0,0
529,2019-11-20 19:49:00,114.0,0
530,2019-11-20 19:50:00,114.0,0
531,2019-11-20 19:51:00,113.0,0
532,2019-11-20 19:52:00,113.0,0
533,2019-11-20 19:53:00,113.0,0
534,2019-11-20 19:54:00,113.0,0
535,2019-11-20 19:55:00,113.0,0
536,2019-11-20 19:56:00,113.0,0
537,2019-11-20 19:57:00,112.0,0
538,2019-11-20 19:58:00,112.0,0
539,2019-11-20 19:59:00,112.0,0
540,2019-11-20 20:00:00,111.0,0
541,2019-11-20 20:01:00,111.0,0
542,2019-11-20 20:02:00,111.0,0
543,2019-11-20 20:03:00,111.0,0
544,2019-11-20 20:04:00,111.0,0
545,2019-11-20 20:05:00,112.0,0
546,2019-11-20 20:06:00,111.0,0
547,2019-11-20 20:07:00,111.0,0
548,2019-11-20 20:08:00,111.0,0
549,2019-11-20 20:09:00,110.0,0
550,2019-11-20 20:10:00,110.36461774625543,1
551,2019-11-20 20:11:00,111.03156136866438,1
552,2019-11-20 20:12:00,110.29959808400403,1
553,2019-11-20 20:13:00,110.82588123760685,1
554,2019-11-20 20:14:00,109.59444905775406,1
555,2019-11-20 20:15:00,110.45339918969773,1
556,2019-11-20 20:16:00,110.39489043983973,1
557,2019-11-20 20:17:00,110.0647804846115,1
558,2019-11-20 20:18:00,110.75964116425246,1
559,2019-11-20 20:19:00,0.0,0
560,2019-11-20 20:20:00,0.0,0
561,2019-11-20 20:21:00,0.0,0
562,2019-11-20 20:22:00,0.0,0
563,2019-11-20 20:23:00,0.0,0
564,2019-11-20 20:24:00,0.0,0
565,2019-11-20 20:25:00,0.0,0
566,2019-11-20 20:26:00,0.0,0
567,2019-11-20 20:27:00,0.0,0
568,2019-11-20 20:28:00,0.0,0
569,2019-11-20 20:29:00,0.0,0
570,2019-11-20 20:30:00,0.0,0
571,2019-11-20 20:31:00,0.0,0
572,2019-11-20 20:32:00,0.0,0
573,2019-11-20 20:33:00,0.0,0
574,2019-11-20 20:34:00,0.0,0
575,2019-11-20 20:35:00,0.0,0
576,2019-11-20 20:36:00,0.0,0
577,2019-11-20 20:37:00,0.0,0
578,2019-11-20 20:38:00,0.0,0
579,2019-11-20 20:39:00,0.0,0
580,2019-11-20 20:40:00,0.0,0
581,2019-11-20 20:41:00,0.0,0
582,2019-11-20 20:42:00,0.0,0
583,2019-11-20 20:43:00,0.0,0
584,2019-11-20 20:44:00,0.0,0
585,2019-11-20 20:45:00,0.0,0
586,2019-11-20 20:46:00,0.0,0
587,2019-11-20 20:47:00,0.0,0
588,2019-11-20 20:48:00,0.0,0
589,2019-11-20 20:49:00,0.0,0
590,2019-11-20 20:50:00,0.0,0
591,2019-11-20 20:51:00,0.0,0
592,2019-11-20 20:52:00,0.0,0
593,2019-11-20 20:53:00,0.0,0
594,2019-11-20 20:54:00,0.0,0
595,2019-11-20 20:55:00,0.0,0
596,2019-11-20 20:56:00,0.0,0
597,2019-11-20 20:57:00,0.0,0
598,2019-11-20 20:58:00,0.0,0
599,2019-11-20 20:59:00,0.0,0
600,2019-11-20 21:00:00,0.0,0
601,2019-11-20 21:01:00,0.0,0
602,2019-11-20 21:02:00,0.0,0
603,2019-11-20 21:03:00,0.0,0
604,2019-11-20 21:04:00,0.0,0
605,2019-11-20 21:05:00,0.0,0
606,2019-11-20 21:06:00,0.0,0
607,2019-11-20 21:07:00,0.0,0
608,2019-11-20 21:08:00,0.0,0
609,2019-11-20 21:09:00,0.0,0
610,2019-11-20 21:10:00,0.0,0
611,2019-11-20 21:11:00,0.0,0
612,2019-11-20 21:12:00,0.0,0
613,2019-11-20 21:13:00,0.0,0
614,2019-11-20 21:14:00,0.0,0
615,2019-11-20 21:15:00,0.0,0
616,2019-11-20 21:16:00,0.0,0
617,2019-11-20 21:17:00,0.0,0
618,2019-11-20 21:18:00,0.0,0
619,2019-11-20 21:19:00,0.0,0
620,2019-11-20 21:20:00,0.0,0
621,2019-11-20 21:21:00,0.0,0
622,2019-11-20 21:22:00,0.0,0
623,2019-11-20 21:23:00,0.0,0
624,2019-11-20 21:24:00,268.0,0
625,2019-11-20 21:25:00,142.0,0
626,2019-11-20 21:26:00,133.0,0
627,2019-11-20 21:27:00,123.0,0
628,2019-11-20 21:28:00,119.0,0
629,2019-11-20 21:29:00,116.0,0
630,2019-11-20 21:30:00,115.0,0
631,2019-11-20 21:31:00,116.0,0
632,2019-11-20 21:32:00,114.0,0
633,2019-11-20 21:33:00,113.0,0
634,2019-11-20 21:34:00,114.0,0
635,2019-11-20 21:35:00,114.0,0
636,2019-11-20 21:36:00,113.0,0
637,2019-11-20 21:37:00,114.0,0
638,2019-11-20 21:38:00,113.0,0
639,2019-11-20 21:39:00,113.0,0
640,2019-11-20 21:40:00,113.0,0
641,2019-11-20 21:41:00,112.0,0
642,2019-11-20 21:42:00,112.0,0
643,2019-11-20 21:43:00,112.0,0
644,2019-11-20 21:44:00,112.0,0
645,2019-11-20 21:45:00,112.0,0
646,2019-11-20 21:46:00,111.0,0
647,2019-11-20 21:47:00,111.0,0
648,2019-11-20 21:48:00,111.0,0
649,2019-11-20 21:49:00,112.0,0
650,2019-11-20 21:50:00,112.0,0
651,2019-11-20 21:51:00,112.0,0
652,2019-11-20 21:52:00,111.0,0
653,2019-11-20 21:53:00,111.0,0
654,2019-11-20 21:54:00,111.0,0
655,2019-11-20 21:55:00,111.0,0
